case_id,total_parcels,total_landowners,total_land_area,missing_doc_pct,survey_completed_pct,ownership_disputes_count,court_cases_count,pending_approvals_count,compensation_progress_pct,bank_verification_pct,open_grievances_count,avg_dept_response_days,environmental_clearance,rehabilitation_required,district_delay_rate,overdue_tasks_count,days_remaining,delay_probability,delayed_binary,delayed_days,risk_level
1448,3,9,3.16,19.4,65.5,0,0,1,88.2,93.4,1,16.0,1,0,52.9,1,30,0.424,0,9,Medium
1449,14,14,39.68,22.5,67.7,0,0,2,15.1,1.0,4,10.5,1,0,35.7,1,182,0.628,1,106,Medium
1450,15,45,35.15,27.5,77.1,4,0,1,20.6,9.9,0,13.6,1,0,27.3,3,22,0.98,1,292,High
1451,14,14,56.67,18.0,86.1,0,0,2,15.7,18.1,0,12.4,1,0,36.5,0,175,0.555,1,92,Medium
1452,7,21,10.88,14.5,73.4,1,0,0,48.1,47.8,1,12.3,1,0,23.5,0,236,0.501,1,93,Medium
1453,17,51,65.58,15.0,61.5,1,0,2,57.9,38.2,5,3.2,1,0,33.9,0,180,0.577,1,119,Medium
1454,12,12,34.36,31.1,79.1,1,0,0,11.8,6.1,2,6.1,1,0,22.6,0,244,0.552,1,124,Medium
1455,4,12,4.01,18.0,72.0,0,3,2,56.4,54.2,1,18.7,1,0,44.7,1,34,0.844,1,152,High
1456,9,9,39.56,47.4,75.9,0,0,1,45.4,53.9,0,8.0,1,0,29.6,0,66,0.491,1,61,Medium
1457,6,18,16.18,23.6,54.3,1,0,0,79.6,94.8,0,10.3,1,0,38.2,1,80,0.568,1,144,Medium
1458,16,32,30.02,37.7,75.5,0,0,0,84.7,94.8,0,5.7,1,0,20.5,1,289,0.323,0,3,Low
1459,2,6,5.07,20.5,83.2,1,0,1,71.6,76.7,0,6.6,1,1,38.4,1,247,0.597,1,145,Medium
1460,8,8,31.79,38.9,93.4,0,0,0,52.6,58.0,0,30.3,1,0,20.1,1,290,0.353,0,4,Low
1461,11,33,21.21,25.1,44.1,0,3,3,29.5,36.7,0,25.5,1,0,52.4,1,156,0.98,1,177,High
1462,13,13,19.67,9.5,56.6,0,1,0,86.2,100.0,2,16.1,1,0,37.5,1,136,0.543,1,103,Medium
1463,17,17,21.72,11.8,83.8,3,0,0,40.8,66.2,0,17.1,0,0,23.5,1,219,0.907,1,221,High
1464,8,16,15.22,27.7,79.7,0,0,0,42.1,27.5,0,14.0,1,1,31.9,1,105,0.522,1,84,Medium
1465,18,36,66.35,17.2,81.9,1,0,0,92.4,85.7,0,11.5,1,0,21.6,0,136,0.305,0,19,Low
1466,18,18,45.81,5.1,67.0,3,0,1,97.8,100.0,0,31.4,0,0,38.6,0,201,0.793,1,176,High
1467,14,42,22.98,23.8,76.6,1,0,1,90.8,75.9,0,8.3,1,0,24.3,0,94,0.528,1,80,Medium
1468,15,15,21.22,73.6,47.9,3,1,2,99.8,80.4,0,6.9,1,1,36.6,0,170,0.98,1,201,High
1469,6,6,12.19,34.5,80.0,0,0,0,88.2,78.6,3,8.9,1,0,30.7,2,273,0.34,0,2,Low
1470,11,33,47.05,12.7,57.5,2,2,3,73.4,74.5,0,8.8,1,0,46.7,0,141,0.98,1,169,High
1471,13,39,26.9,46.1,83.5,0,0,0,36.4,29.2,0,19.0,1,1,36.9,0,18,0.507,1,69,Medium
1472,1,3,4.46,47.1,50.9,2,0,3,95.8,100.0,1,7.2,1,0,49.7,0,227,0.845,1,172,High
1473,6,18,15.57,28.0,67.5,2,1,0,88.9,84.6,0,11.3,1,1,52.9,2,83,0.974,1,216,High
1474,9,9,13.17,27.2,68.9,0,0,1,31.7,26.5,0,14.6,1,0,53.9,0,245,0.505,1,76,Medium
1475,8,8,32.78,11.0,99.4,0,0,1,54.0,29.0,0,12.5,1,0,29.1,0,293,0.327,0,18,Low
1476,11,22,27.54,13.7,99.5,1,0,0,16.3,25.3,0,5.2,1,0,46.9,1,74,0.58,1,139,Medium
1477,19,19,65.09,41.0,47.9,0,0,0,95.8,100.0,1,14.5,1,0,35.3,1,297,0.449,0,2,Medium
1478,9,27,39.96,27.9,76.2,1,0,1,61.5,58.7,2,13.1,1,0,34.9,1,133,0.664,1,137,Medium
1479,17,34,16.76,46.3,69.8,0,0,0,32.1,34.3,0,16.0,1,0,50.4,2,282,0.607,1,100,Medium
1480,12,36,13.89,6.8,42.4,2,0,1,36.3,38.5,1,15.3,1,0,25.1,1,152,0.862,1,199,High
1481,14,14,48.52,31.8,88.0,0,1,1,98.3,100.0,0,15.8,1,0,36.7,0,63,0.437,0,3,Medium
1482,15,30,27.64,14.3,82.8,1,0,1,65.4,68.7,0,2.0,1,0,40.8,0,244,0.476,1,100,Medium
1483,16,48,23.71,42.5,63.6,0,0,4,47.9,27.9,0,6.3,1,0,22.3,4,234,0.816,1,186,High
1484,1,2,0.95,18.7,61.4,0,0,0,55.0,83.6,1,20.2,1,0,50.3,0,49,0.336,0,1,Low
1485,10,20,8.81,2.8,88.3,0,0,0,18.9,38.2,0,7.1,1,0,31.0,0,196,0.3,0,17,Low
1486,8,8,29.32,31.4,75.7,0,0,0,16.8,17.5,1,21.0,1,0,43.0,1,134,0.589,1,116,Medium
1487,18,54,23.35,32.8,77.5,0,0,1,63.3,65.6,2,8.7,0,0,52.5,1,290,0.618,1,119,Medium
1488,1,2,2.53,65.4,81.0,2,0,3,56.1,60.4,2,7.7,0,1,45.2,0,282,0.98,1,199,High
1489,2,4,6.08,30.1,91.1,0,0,4,42.3,30.7,0,8.9,1,0,51.0,0,273,0.53,1,79,Medium
1490,1,3,2.38,4.8,87.6,1,1,3,61.0,77.7,0,56.1,1,0,22.4,0,272,0.658,1,115,Medium
1491,1,2,0.9,47.5,42.7,0,1,2,16.5,31.7,0,10.7,1,1,37.2,1,292,0.98,1,160,High
1492,9,18,33.29,21.2,65.6,0,0,4,95.0,93.7,3,18.0,1,0,39.8,0,251,0.465,1,66,Medium
1493,13,26,10.91,15.6,61.8,0,0,0,36.4,46.5,2,41.6,1,0,44.1,0,258,0.499,1,84,Medium
1494,1,3,3.62,37.5,88.7,1,0,3,16.5,32.2,2,14.9,1,0,24.1,1,23,0.795,1,159,High
1495,13,39,53.37,25.3,52.7,0,0,2,25.3,28.7,1,30.3,0,1,43.0,3,268,0.965,1,174,High
1496,7,21,16.81,19.5,68.8,0,0,0,18.6,3.1,1,20.0,0,1,25.1,2,287,0.817,1,191,High
1497,2,6,5.56,18.3,90.6,0,2,0,26.1,36.4,0,16.2,1,1,22.4,2,156,0.922,1,175,High
1498,6,6,15.39,12.5,39.9,0,0,0,47.5,48.3,2,5.0,1,0,36.4,0,258,0.429,0,12,Medium
1499,7,14,15.68,52.9,77.2,0,2,2,76.4,60.0,2,9.6,1,0,41.0,3,118,0.98,1,196,High
1500,14,42,57.17,17.8,70.1,0,0,1,34.5,50.0,0,15.0,1,0,53.5,1,200,0.451,1,84,Medium
1501,18,36,73.94,46.3,80.9,0,0,0,49.2,52.8,0,7.8,1,0,44.5,2,50,0.455,1,113,Medium
1502,15,30,30.64,50.1,80.9,1,0,1,93.6,90.2,2,15.6,1,0,40.7,0,175,0.566,1,106,Medium
1503,2,2,6.15,33.3,47.1,0,0,0,36.6,67.7,0,10.5,1,0,27.5,0,78,0.528,1,89,Medium
1504,10,30,42.3,15.2,89.0,0,0,2,81.5,73.3,2,6.5,1,0,25.3,0,155,0.345,0,3,Low
1505,12,36,52.32,18.3,83.1,0,0,2,24.2,10.1,0,18.0,1,1,41.3,2,176,0.666,1,130,Medium
1506,17,34,45.61,43.9,56.8,1,0,4,26.0,28.3,0,13.9,1,0,27.8,0,147,0.898,1,182,High
1507,8,24,19.8,6.0,53.9,0,1,0,51.1,48.8,1,16.1,1,1,44.7,2,125,0.723,1,131,High
1508,11,22,20.14,4.0,31.9,1,1,3,31.1,22.7,1,12.6,1,0,24.0,0,214,0.974,1,169,High
1509,3,6,13.04,12.6,60.7,1,0,0,91.3,100.0,0,8.5,1,0,31.9,0,288,0.376,0,28,Low
1510,6,6,7.97,42.2,74.7,1,0,1,14.6,0.0,3,11.1,0,1,47.1,1,103,0.98,1,187,High
1511,9,9,26.51,63.9,93.5,0,2,1,63.8,68.4,5,8.0,1,0,49.1,1,32,0.835,1,130,High
1512,6,6,11.07,32.8,69.2,0,1,1,64.4,65.7,1,27.4,1,1,32.1,0,290,0.759,1,128,High
1513,9,18,16.49,53.4,66.0,0,0,4,15.9,15.7,1,14.1,1,0,27.2,2,274,0.859,1,166,High
1514,7,21,16.09,31.6,55.9,2,1,1,75.9,93.2,1,11.3,1,1,53.5,2,36,0.98,1,232,High
1515,9,9,40.46,47.5,82.7,1,0,3,52.2,83.0,1,10.0,1,0,46.6,0,231,0.704,1,133,High
1516,18,54,18.06,21.4,85.2,0,0,0,75.1,75.1,3,6.2,1,0,48.2,2,215,0.402,0,3,Medium
1517,12,12,35.29,35.9,80.6,3,0,0,84.4,97.7,0,14.5,1,1,27.8,0,279,0.683,1,172,Medium
1518,8,8,8.84,40.0,38.1,0,0,1,39.1,39.7,0,5.4,1,0,34.9,1,201,0.647,1,133,Medium
1519,8,16,10.97,17.7,86.8,0,1,0,53.6,54.8,3,24.3,1,0,22.4,0,277,0.534,1,79,Medium
1520,18,18,43.67,12.5,82.9,0,0,4,33.5,40.3,0,17.4,1,0,23.8,0,80,0.556,1,78,Medium
1521,15,15,40.33,28.0,95.5,0,0,1,28.1,30.6,2,7.0,1,1,27.7,0,111,0.574,1,89,Medium
1522,7,14,12.3,7.0,73.0,2,1,1,10.1,0.0,0,24.6,0,0,30.6,0,107,0.98,1,194,High
1523,11,33,21.68,25.0,87.3,2,1,2,96.7,100.0,4,10.7,1,0,54.9,0,174,0.836,1,169,High
1524,16,16,17.95,42.3,74.8,1,0,1,49.7,56.4,2,16.8,1,1,34.8,0,271,0.693,1,145,Medium
1525,4,8,7.69,60.6,76.9,0,0,0,11.2,10.5,3,10.5,1,1,44.4,1,131,0.645,1,121,Medium
1526,6,6,26.26,15.2,77.1,1,0,1,10.8,1.4,4,10.7,1,0,51.7,0,194,0.653,1,144,Medium
1527,3,6,12.89,44.6,58.1,1,0,1,36.0,40.4,0,20.9,1,1,28.6,0,49,0.827,1,155,High
1528,9,27,18.35,6.0,60.0,0,0,4,11.3,7.7,0,11.5,1,0,25.1,0,34,0.595,1,99,Medium
1529,10,30,29.12,62.4,66.4,0,0,0,43.7,46.4,1,8.8,1,0,28.5,0,229,0.556,1,115,Medium
1530,14,28,58.32,15.5,93.7,1,0,1,15.7,12.9,2,7.7,1,0,50.9,0,67,0.585,1,117,Medium
1531,11,22,9.05,40.2,81.7,2,1,0,13.5,1.0,0,10.1,1,0,43.3,0,154,0.98,1,193,High
1532,18,36,68.39,11.9,68.7,1,1,0,70.2,94.4,3,32.7,1,1,35.8,2,150,0.858,1,176,High
1533,12,36,51.71,18.2,65.0,0,0,1,91.6,77.4,0,13.9,1,0,48.7,0,183,0.43,0,3,Medium
1534,12,12,13.65,28.5,41.5,0,0,0,46.8,35.1,2,6.7,1,0,28.3,0,136,0.532,1,80,Medium
1535,13,39,18.17,29.1,93.8,2,1,1,85.3,95.5,1,13.7,0,0,28.4,0,153,0.885,1,178,High
1536,13,26,56.61,31.9,71.0,2,0,1,12.6,17.2,1,24.4,1,0,39.9,0,40,0.875,1,155,High
1537,19,38,52.99,34.1,70.8,0,0,0,80.0,89.9,0,24.8,1,0,47.7,0,229,0.304,0,4,Low
1538,19,57,16.2,19.7,90.3,1,0,1,15.7,23.2,0,15.0,1,1,29.1,1,52,0.71,1,115,High
1539,14,28,24.55,12.7,95.5,2,0,0,85.5,74.2,0,19.6,1,0,27.4,1,147,0.518,1,153,Medium
1540,4,12,9.86,8.0,69.5,2,0,2,89.4,99.4,0,11.5,1,1,36.6,0,211,0.783,1,142,High
1541,13,26,43.73,74.3,33.7,1,0,0,80.7,71.1,1,9.9,1,0,24.7,0,126,0.63,1,123,Medium
1542,8,8,28.1,26.6,49.1,0,0,0,83.9,99.7,2,7.1,1,0,46.2,0,157,0.309,0,0,Low
1543,19,19,85.18,4.9,77.4,1,2,1,60.5,45.5,0,7.8,0,0,40.2,0,42,0.98,1,192,High
1544,12,24,22.37,51.4,35.8,0,2,4,33.8,21.9,0,11.4,1,0,37.9,0,161,0.98,1,158,High
1545,18,54,50.25,35.0,93.2,2,2,2,67.9,56.4,3,18.8,1,0,50.5,2,95,0.98,1,225,High
1546,6,6,16.64,44.1,67.3,0,1,0,49.6,54.3,2,12.0,1,0,45.6,1,29,0.632,1,119,Medium
1547,18,54,41.42,12.4,61.9,1,0,0,10.5,9.7,0,7.9,1,1,25.2,2,283,0.784,1,169,High
1548,19,38,27.09,33.3,91.2,1,0,1,52.9,54.6,2,21.5,1,1,34.7,0,229,0.638,1,115,Medium
1549,5,15,22.08,36.7,83.5,1,0,2,68.6,66.8,5,23.4,1,0,31.2,1,37,0.62,1,136,Medium
1550,9,9,35.62,39.4,85.4,1,0,0,11.2,10.4,3,8.3,0,0,48.1,0,204,0.789,1,142,High
1551,3,9,7.93,79.7,84.8,0,0,1,65.9,58.7,2,10.9,0,0,45.2,2,295,0.746,1,157,High
1552,10,30,30.32,67.4,78.2,1,0,0,68.7,46.0,1,5.1,1,0,36.5,0,174,0.584,1,102,Medium
1553,19,38,31.18,6.5,90.9,0,3,0,24.2,3.3,0,19.1,1,1,48.8,0,163,0.891,1,154,High
1554,3,6,8.44,39.2,93.4,0,0,1,48.8,36.8,1,3.5,1,0,34.4,0,298,0.373,0,6,Low
1555,15,30,50.57,12.4,95.2,4,0,0,96.8,92.0,1,11.8,1,1,48.1,0,105,0.638,1,182,Medium
1556,1,1,2.71,10.4,51.5,1,0,0,89.6,100.0,0,13.4,1,0,21.1,1,130,0.436,0,1,Medium
1557,7,7,31.25,10.0,46.4,1,0,0,47.0,31.7,0,8.2,1,0,24.7,0,233,0.527,1,114,Medium
1558,12,24,36.74,5.0,74.0,0,2,1,41.5,25.1,0,7.9,1,0,46.5,1,154,0.918,1,185,High
1559,17,34,36.93,22.0,64.1,1,0,0,21.2,0.0,1,16.6,0,0,24.0,2,34,0.929,1,193,High
1560,5,5,18.28,18.6,25.2,1,0,1,13.2,20.7,0,14.4,1,0,43.9,1,99,0.786,1,171,High
1561,4,4,5.72,43.4,81.1,1,2,3,36.8,33.6,1,17.2,1,1,45.3,3,115,0.98,1,220,High
1562,12,12,26.67,27.0,86.3,4,0,0,94.6,75.2,3,4.4,1,0,43.2,0,216,0.676,1,174,Medium
1563,18,18,37.51,54.4,66.0,0,0,1,96.3,95.9,0,25.2,1,0,48.6,0,39,0.435,0,0,Medium
1564,17,34,40.76,38.6,89.6,1,0,2,83.1,74.4,4,26.3,1,0,37.9,0,45,0.514,1,101,Medium
1565,19,19,70.16,11.3,52.1,1,0,0,41.6,61.0,1,13.2,1,0,51.4,0,221,0.505,1,106,Medium
1566,9,18,23.32,47.0,56.1,0,0,0,22.9,12.8,0,9.8,1,0,39.9,2,182,0.653,1,116,Medium
1567,4,12,14.95,28.9,75.8,0,1,0,63.6,89.1,0,11.4,1,0,37.8,1,81,0.621,1,105,Medium
1568,2,6,5.87,27.7,80.0,3,2,1,68.2,70.8,0,23.3,1,1,37.8,1,205,0.98,1,232,High
1569,4,4,8.26,16.4,60.6,0,0,1,48.2,42.3,0,7.8,1,0,51.9,0,25,0.483,1,62,Medium
1570,2,6,7.59,43.5,74.4,0,0,0,72.2,68.3,2,4.2,1,0,28.5,2,179,0.438,0,0,Medium
1571,15,45,25.23,9.8,57.9,0,1,2,77.2,81.6,2,16.6,1,0,44.3,0,154,0.624,1,120,Medium
1572,2,6,3.26,7.0,97.1,0,0,1,80.5,76.5,3,11.9,1,0,28.5,0,276,0.194,0,1,Low
1573,4,4,10.67,3.6,69.7,2,3,0,55.2,41.3,1,22.5,1,0,23.2,3,227,0.98,1,250,High
1574,6,6,10.59,13.0,47.7,0,0,2,81.2,90.7,0,12.4,0,1,53.4,0,61,0.717,1,99,High
1575,7,21,5.84,19.4,95.7,0,0,0,12.3,27.2,0,33.0,1,1,24.5,2,50,0.549,1,110,Medium
1576,10,20,31.99,20.0,65.3,2,0,1,71.2,86.6,1,34.2,1,0,44.0,1,96,0.574,1,158,Medium
1577,19,57,51.13,32.8,80.3,0,0,0,31.2,28.8,1,8.9,0,0,34.9,2,58,0.753,1,134,High
1578,19,19,46.52,68.6,38.0,1,0,1,34.3,50.7,0,3.3,1,0,49.3,0,245,0.726,1,127,High
1579,12,12,52.53,61.9,89.9,2,1,0,18.2,22.9,3,13.5,0,0,47.1,4,101,0.98,1,270,High
1580,3,3,8.74,40.4,66.7,1,0,1,27.3,22.9,1,5.1,1,0,25.0,0,49,0.647,1,116,Medium
1581,13,39,51.93,9.6,67.4,1,1,0,99.3,90.9,2,4.7,1,1,36.4,0,223,0.67,1,103,Medium
1582,18,36,23.69,63.0,75.3,0,0,1,47.4,61.2,1,19.8,0,0,21.0,0,180,0.691,1,103,Medium
1583,8,8,23.25,15.8,85.3,0,0,0,93.5,68.3,0,14.5,1,0,35.0,0,194,0.308,0,1,Low
1584,15,15,60.17,8.8,78.8,0,1,0,24.7,45.5,2,8.0,0,1,44.5,3,16,0.918,1,209,High
1585,1,3,2.96,43.8,56.7,0,3,0,28.4,30.3,0,12.4,1,1,28.1,1,209,0.98,1,170,High
1586,3,6,10.37,55.9,61.3,0,1,0,60.2,51.2,1,13.0,1,0,48.4,1,37,0.664,1,118,Medium
1587,8,24,17.41,36.6,65.4,0,1,1,41.5,30.8,0,14.3,1,0,21.9,0,40,0.64,1,130,Medium
1588,4,4,4.57,14.5,42.3,1,0,4,68.0,61.4,0,21.8,1,1,21.2,1,44,0.86,1,161,High
1589,16,32,39.91,27.7,63.9,0,1,2,48.0,58.6,0,11.6,1,0,21.0,0,289,0.718,1,107,High
1590,10,20,22.6,43.4,66.3,0,0,2,83.0,87.7,0,3.6,0,1,29.8,0,181,0.824,1,144,High
1591,12,12,48.1,17.9,44.2,0,0,0,48.8,41.9,0,26.7,1,0,36.3,1,104,0.473,1,80,Medium
1592,14,28,23.84,10.9,32.3,0,0,0,61.5,53.4,2,11.8,0,0,23.8,2,238,0.657,1,139,Medium
1593,14,28,61.28,38.1,64.8,1,1,1,38.9,43.6,1,7.9,0,0,54.9,0,120,0.98,1,161,High
1594,2,6,8.69,15.4,89.4,1,0,4,73.4,100.0,0,5.2,1,0,55.0,0,42,0.592,1,132,Medium
1595,5,5,8.58,48.6,90.0,2,0,1,68.9,100.0,1,12.9,1,1,38.2,1,141,0.821,1,181,High
1596,5,5,10.44,29.2,85.8,2,0,0,45.7,61.5,2,10.6,1,1,39.9,0,75,0.69,1,142,Medium
1597,6,6,24.68,52.0,83.5,1,0,0,34.8,23.2,0,6.8,1,1,52.4,2,190,0.713,1,153,High
1598,13,13,56.89,43.3,76.7,1,1,0,65.3,76.6,1,20.3,1,0,46.9,2,109,0.782,1,161,High
1599,9,9,21.97,31.7,56.8,0,0,0,94.9,83.7,1,5.9,1,1,25.9,1,110,0.547,1,98,Medium
1600,15,30,29.82,28.2,63.7,0,0,1,21.9,18.5,3,5.6,1,1,47.7,0,155,0.65,1,75,Medium
1601,14,42,38.45,29.4,86.2,2,0,0,81.9,100.0,1,7.8,1,1,28.1,1,100,0.678,1,150,Medium
1602,7,7,23.41,11.4,87.1,0,0,2,58.9,55.2,0,3.1,1,0,35.1,0,137,0.411,0,9,Medium
1603,2,6,3.62,51.7,92.2,0,0,3,57.3,53.1,0,3.6,1,0,38.6,1,230,0.59,1,110,Medium
1604,7,21,24.67,31.6,76.7,0,0,2,96.6,89.0,1,6.0,0,0,45.1,0,122,0.558,1,88,Medium
1605,6,12,5.95,42.0,72.2,0,0,3,64.5,52.2,0,8.9,0,0,25.3,0,193,0.729,1,107,High
1606,17,17,16.7,35.1,68.5,1,0,0,84.7,80.8,3,6.0,0,0,22.7,3,84,0.769,1,206,High
1607,2,4,4.46,23.5,71.1,0,1,4,56.3,67.4,0,13.0,1,0,50.3,0,141,0.745,1,129,High
1608,3,3,6.32,8.3,81.8,0,3,0,32.5,42.7,0,6.5,1,1,48.9,2,220,0.923,1,176,High
1609,5,10,9.84,18.9,95.8,0,0,2,72.5,76.9,0,13.6,1,0,38.3,1,277,0.419,0,1,Medium
1610,5,15,13.08,42.6,66.5,1,0,0,93.1,100.0,1,7.1,1,0,43.2,0,81,0.511,1,95,Medium
1611,1,1,1.99,12.9,37.1,1,1,1,85.7,59.8,1,12.7,1,0,45.2,0,152,0.824,1,144,High
1612,8,24,12.09,16.5,68.0,0,0,0,27.9,28.7,0,25.4,1,1,36.7,2,239,0.553,1,116,Medium
1613,12,36,23.34,6.4,71.6,1,0,0,38.5,27.9,2,14.5,1,0,29.0,1,75,0.534,1,131,Medium
1614,4,8,17.63,18.2,90.0,0,0,3,56.5,86.3,0,3.4,1,0,36.8,0,116,0.367,0,1,Low
1615,13,13,30.17,34.0,85.4,1,1,2,61.4,57.6,0,6.0,0,0,53.3,0,29,0.98,1,192,High
1616,15,45,36.68,10.9,45.6,1,0,1,27.4,38.5,0,4.0,1,0,49.3,1,64,0.757,1,148,High
1617,11,22,32.27,4.7,67.1,3,0,1,30.7,45.7,3,4.5,1,0,36.3,4,274,0.98,1,294,High
1618,10,10,44.38,14.1,47.7,0,0,1,78.3,72.7,2,19.6,0,0,27.9,2,115,0.657,1,131,Medium
1619,3,3,5.08,21.9,76.4,0,0,0,75.7,89.6,1,10.1,0,0,51.1,1,24,0.481,1,100,Medium
1620,14,42,46.49,13.7,85.3,0,0,2,85.5,100.0,0,10.7,1,0,42.3,2,258,0.45,0,1,Medium
1621,16,16,55.19,34.1,76.0,0,0,1,94.0,100.0,1,19.8,1,1,34.2,0,137,0.431,0,2,Medium
1622,10,30,30.47,34.8,58.9,0,1,1,37.7,29.9,1,6.5,1,0,23.9,0,164,0.743,1,102,High
1623,10,10,11.28,5.6,81.8,0,0,3,87.4,65.9,0,12.9,1,1,46.3,0,173,0.606,1,109,Medium
1624,12,24,39.65,1.6,73.2,0,0,1,69.9,100.0,0,16.7,1,0,31.1,4,267,0.555,1,137,Medium
1625,9,27,9.33,26.3,69.0,2,0,1,96.2,91.8,2,9.5,0,0,41.2,2,215,0.971,1,229,High
1626,1,3,3.01,55.7,88.6,0,0,3,34.5,49.6,0,27.5,1,0,39.9,0,298,0.651,1,110,Medium
1627,5,5,17.68,7.7,70.1,4,2,3,34.3,27.3,1,9.8,1,1,44.5,1,112,0.98,1,262,High
1628,8,8,12.64,22.9,42.3,2,0,4,73.4,100.0,0,5.5,1,0,38.8,0,236,0.835,1,158,High
1629,11,33,43.05,25.3,57.5,2,0,1,93.6,86.1,1,7.0,1,0,42.1,2,222,0.769,1,178,High
1630,12,12,10.95,28.3,97.4,3,0,0,84.2,85.7,0,12.3,1,0,22.9,0,289,0.596,1,145,Medium
1631,1,2,3.92,5.0,90.7,1,0,0,75.4,100.0,0,17.0,1,1,43.3,2,61,0.597,1,152,Medium
1632,11,11,27.54,18.0,73.4,1,2,0,44.9,20.9,1,5.9,1,0,26.8,0,129,0.88,1,163,High
1633,5,10,8.03,25.5,65.8,0,0,1,74.6,92.7,4,22.4,1,1,33.7,1,198,0.479,1,96,Medium
1634,15,30,19.42,36.9,78.7,0,0,0,82.1,81.7,4,5.6,1,0,37.9,0,25,0.313,0,10,Low
1635,5,10,21.64,41.8,83.1,3,0,1,77.8,88.4,0,24.4,1,0,44.0,0,91,0.695,1,173,Medium
1636,12,24,12.83,18.1,57.5,0,1,3,70.9,65.7,0,7.4,1,0,46.0,1,235,0.755,1,127,High
1637,5,10,7.68,39.1,69.6,0,0,3,14.2,38.7,1,1.5,1,0,44.7,0,68,0.601,1,88,Medium
1638,17,17,35.48,20.5,78.5,1,0,0,69.4,57.2,0,15.8,1,0,23.3,0,73,0.447,0,4,Medium
1639,17,34,52.61,38.4,68.6,1,0,0,53.0,53.6,2,2.7,0,0,33.5,1,207,0.723,1,132,High
1640,12,12,33.79,27.1,80.3,2,1,2,96.5,100.0,1,52.8,1,1,29.8,1,46,0.98,1,218,High
1641,15,30,18.97,24.7,90.4,0,0,1,64.6,52.3,1,12.1,1,0,33.9,0,160,0.356,0,5,Low
1642,15,45,28.08,42.9,71.8,1,0,2,64.7,66.6,1,4.7,1,0,42.6,1,146,0.623,1,129,Medium
1643,6,12,10.1,33.7,52.5,0,0,2,99.5,84.1,0,9.2,1,1,26.8,1,222,0.581,1,116,Medium
1644,12,36,19.08,54.7,52.2,2,0,1,18.4,12.4,1,4.3,1,1,37.6,0,227,0.98,1,178,High
1645,18,36,41.78,15.2,81.5,0,0,0,34.9,74.3,1,15.2,1,0,51.0,1,193,0.406,0,1,Medium
1646,14,28,47.67,18.1,69.4,2,0,1,69.0,89.1,2,3.3,1,0,45.6,2,140,0.768,1,205,High
1647,2,4,3.21,13.8,83.4,0,0,1,38.4,48.4,0,2.8,0,0,45.4,2,152,0.639,1,119,Medium
1648,9,27,19.41,7.8,78.1,0,0,0,41.2,46.7,0,27.7,1,0,49.7,0,259,0.318,0,9,Low
1649,5,15,11.23,26.8,85.5,0,0,2,90.3,66.8,4,5.8,1,0,34.0,1,207,0.443,0,1,Medium
1650,1,2,4.41,24.4,85.3,0,0,3,62.1,59.3,1,13.2,1,0,46.6,2,289,0.62,1,113,Medium
1651,3,3,13.0,19.9,77.3,1,0,0,19.3,33.1,3,9.9,1,0,22.1,0,149,0.564,1,112,Medium
1652,6,12,22.56,8.5,60.0,0,1,3,38.0,31.4,1,8.1,1,1,22.0,1,59,0.937,1,170,High
1653,5,15,8.47,40.3,45.4,0,0,1,16.8,22.2,3,8.5,1,1,31.6,0,52,0.642,1,85,Medium
1654,5,10,5.26,22.9,60.2,0,0,2,60.1,45.0,0,17.0,1,1,26.9,0,149,0.64,1,103,Medium
1655,1,3,1.97,49.2,80.5,2,1,0,25.6,9.3,0,10.4,1,0,38.1,1,249,0.98,1,221,High
1656,17,51,30.38,11.8,90.8,0,0,0,87.1,100.0,2,5.1,0,1,26.4,0,81,0.484,1,76,Medium
1657,19,57,50.77,20.5,98.4,0,0,0,62.0,93.9,2,4.7,0,0,54.1,0,89,0.412,0,0,Medium
1658,14,28,51.49,34.6,71.9,1,0,0,15.3,14.0,1,22.7,0,0,49.8,0,278,0.811,1,148,High
1659,12,36,47.71,50.0,59.1,2,0,0,37.1,25.4,1,17.6,1,1,54.4,0,104,0.927,1,200,High
1660,10,30,39.26,32.5,58.7,2,0,2,65.5,51.4,3,27.3,1,0,48.3,0,116,0.804,1,167,High
1661,18,36,38.35,52.6,56.1,2,0,1,40.2,46.2,0,17.8,1,0,53.3,2,17,0.98,1,218,High
1662,11,33,36.77,71.2,69.7,0,0,3,56.2,85.2,1,5.8,0,1,32.9,0,107,0.844,1,132,High
1663,2,4,3.91,44.3,91.9,2,1,1,91.8,81.3,0,9.6,1,1,37.4,1,26,0.98,1,193,High
1664,18,54,18.46,19.5,95.7,1,0,0,41.5,44.5,0,22.9,1,0,28.4,0,96,0.484,1,61,Medium
1665,7,7,23.77,62.5,90.6,2,0,1,40.2,42.4,0,5.1,1,1,42.3,0,185,0.959,1,183,High
1666,15,15,12.55,17.3,86.6,0,3,4,83.8,100.0,2,3.5,1,0,47.6,3,248,0.98,1,220,High
1667,11,33,25.45,22.2,75.8,2,0,1,38.7,42.9,2,28.6,0,1,37.5,1,59,0.98,1,224,High
1668,18,18,36.34,49.6,64.2,0,1,0,17.0,0.0,4,27.8,0,0,30.4,0,39,0.953,1,132,High
1669,12,24,40.39,28.6,76.9,1,0,3,26.3,37.6,0,23.7,0,1,37.8,1,18,0.98,1,179,High
